lhs	rhs	rules	support	confidence	lift	count	oddsRatio	source	DiseaseName	Source	intended_target_entrez_gene_id	ReactomeID	Name	Species	URL	EvidenceCode	Parent.Name	Major	Minor
SCD	D006528	{SCD=1} => {MESH.D006528=1}	0.0154349859681946	0.98019801980198	1.46789402264999	99	25.1877390057361	MESH	Carcinoma, Hepatocellular	MESH	6319	R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2426168	TAS	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Metabolism	Metabolism of lipids
SELENOP	D006528	{SELENOP=1} => {MESH.D006528=1}	0.00951044589959464	0.983870967741935	1.47339444013467	61	30.7745144481289	MESH	Carcinoma, Hepatocellular	MESH	6414	R-HSA-114608	Platelet degranulation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-114608	TAS	Response to elevated platelet cytosolic Ca2+	Hemostasis	Platelet activation, signaling and aggregation
SELL	D006528	{SELL=1} => {MESH.D006528=1}	0.00779544745868413	0.980392156862745	1.46818475230391	50	25.1594613749114	MESH	Carcinoma, Hepatocellular	MESH	6402	R-HSA-6798695	Neutrophil degranulation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6798695	TAS	Innate Immune System	Immune System	Innate Immune System
SELL	D006528	{SELL=1} => {MESH.D006528=1}	0.00779544745868413	0.980392156862745	1.46818475230391	50	25.1594613749114	MESH	Carcinoma, Hepatocellular	MESH	6402	R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-198933	TAS	Adaptive Immune System	Immune System	Adaptive Immune System
SELL	D006528	{SELL=1} => {MESH.D006528=1}	0.00779544745868413	0.980392156862745	1.46818475230391	50	25.1594613749114	MESH	Carcinoma, Hepatocellular	MESH	6402	R-HSA-202733	Cell surface interactions at the vascular wall	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202733	TAS	Hemostasis	Hemostasis	Hemostasis
SERPINB1	D006528	{SERPINB1=1} => {MESH.D006528=1}	0.00826317430620518	0.981481481481482	1.46981606869536	53	26.6879432624115	MESH	Carcinoma, Hepatocellular	MESH	1992	R-HSA-6798695	Neutrophil degranulation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6798695	TAS	Innate Immune System	Immune System	Innate Immune System
SERPINE2	D006528	{SERPINE2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	5270	R-HSA-75205	Dissolution of Fibrin Clot	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-75205	TAS	Hemostasis	Hemostasis	Hemostasis
SERPINE2	D006528	{SERPINE2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	5270	R-HSA-140875	Common Pathway of Fibrin Clot Formation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-140875	TAS	Formation of Fibrin Clot (Clotting Cascade)	Hemostasis	Formation of Fibrin Clot (Clotting Cascade)
SERPINE2	D006528	{SERPINE2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	5270	R-HSA-140837	Intrinsic Pathway of Fibrin Clot Formation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-140837	TAS	Formation of Fibrin Clot (Clotting Cascade)	Hemostasis	Formation of Fibrin Clot (Clotting Cascade)
SLC2A1	D006528	{SLC2A1=1} => {MESH.D006528=1}	0.0168381665107577	0.981818181818182	1.47032029376181	108	27.5367664670661	MESH	Carcinoma, Hepatocellular	MESH	6513	R-HSA-196836	Vitamin C (ascorbate) metabolism	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-196836	TAS	Metabolism of water-soluble vitamins and cofactors	Metabolism	Metabolism of vitamins and cofactors
SLC2A1	D006528	{SLC2A1=1} => {MESH.D006528=1}	0.0168381665107577	0.981818181818182	1.47032029376181	108	27.5367664670661	MESH	Carcinoma, Hepatocellular	MESH	6513	R-HSA-189200	Cellular hexose transport	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-189200	TAS	SLC-mediated transmembrane transport	Transport of small molecules	SLC-mediated transmembrane transport
SLC2A1	D006528	{SLC2A1=1} => {MESH.D006528=1}	0.0168381665107577	0.981818181818182	1.47032029376181	108	27.5367664670661	MESH	Carcinoma, Hepatocellular	MESH	6513	R-HSA-5619043	Defective SLC2A1 causes GLUT1 deficiency syndrome 1 (GLUT1DS1)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5619043	TAS	SLC transporter disorders	Disease	Disorders of transmembrane transporters
SLC2A1	D006528	{SLC2A1=1} => {MESH.D006528=1}	0.0168381665107577	0.981818181818182	1.47032029376181	108	27.5367664670661	MESH	Carcinoma, Hepatocellular	MESH	6513	R-HSA-5653890	Lactose synthesis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5653890	TAS	Metabolism of carbohydrates	Metabolism	Metabolism of carbohydrates
SLC2A1	D006528	{SLC2A1=1} => {MESH.D006528=1}	0.0168381665107577	0.981818181818182	1.47032029376181	108	27.5367664670661	MESH	Carcinoma, Hepatocellular	MESH	6513	R-HSA-422356	Regulation of insulin secretion	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-422356	TAS	Integration of energy metabolism	Metabolism	Integration of energy metabolism
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-452723	Transcriptional regulation of pluripotent stem cells	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-452723	TAS	Developmental Biology	Developmental Biology	Developmental Biology
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-3311021	SMAD4 MH2 Domain Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3311021	TAS	Loss of Function of SMAD4 in Cancer	Disease	Diseases of signal transduction
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-1502540	Signaling by Activin	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1502540	TAS	Signaling by TGF-beta family members	Signal Transduction	Signaling by TGF-beta family members
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3304356	TAS	Loss of Function of SMAD2/3 in Cancer	Disease	Diseases of signal transduction
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-2173789	TGF-beta receptor signaling activates SMADs	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173789	TAS	Signaling by TGF-beta Receptor Complex	Signal Transduction	Signaling by TGF-beta family members
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-1181150	Signaling by NODAL	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1181150	IEA	Developmental Biology	Developmental Biology	Developmental Biology
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-3656532	TGFBR1 KD Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3656532	TAS	Loss of Function of TGFBR1 in Cancer	Disease	Diseases of signal transduction
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-5689880	Ub-specific processing proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689880	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173795	IEA	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	Signal Transduction	Signaling by TGF-beta family members
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173796	TAS	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	Signal Transduction	Signaling by TGF-beta family members
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-2173795	Downregulation of SMAD2/3:SMAD4 transcriptional activity	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173795	TAS	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	Signal Transduction	Signaling by TGF-beta family members
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-1181150	Signaling by NODAL	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1181150	TAS	Developmental Biology	Developmental Biology	Developmental Biology
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-3315487	SMAD2/3 MH2 Domain Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3315487	TAS	Loss of Function of SMAD2/3 in Cancer	Disease	Diseases of signal transduction
SMAD2	D006528	{SMAD2=1} => {MESH.D006528=1}	0.00888681010289991	0.982758620689655	1.47172864653361	57	28.7292948414576	MESH	Carcinoma, Hepatocellular	MESH	4087	R-HSA-2173788	Downregulation of TGF-beta receptor signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173788	TAS	TGF-beta receptor signaling activates SMADs	Signal Transduction	Signaling by TGF-beta family members
SOX4	D006528	{SOX4=1} => {MESH.D006528=1}	0.00919862800124727	0.983333333333333	1.47258930656082	59	29.7514204545452	MESH	Carcinoma, Hepatocellular	MESH	6659	R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3769402	TAS	TCF dependent signaling in response to WNT	Signal Transduction	Signaling by WNT
SOX9	D006528	{SOX9=1} => {MESH.D006528=1}	0.00966635484876832	0.984126984126984	1.47377783707459	62	31.2864250177679	MESH	Carcinoma, Hepatocellular	MESH	6662	R-HSA-8878166	Transcriptional regulation by RUNX2	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8878166	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
SOX9	D006528	{SOX9=1} => {MESH.D006528=1}	0.00966635484876832	0.984126984126984	1.47377783707459	62	31.2864250177679	MESH	Carcinoma, Hepatocellular	MESH	6662	R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3769402	TAS	TCF dependent signaling in response to WNT	Signal Transduction	Signaling by WNT
SPRY1	D006528	{SPRY1=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	10252	R-HSA-182971	EGFR downregulation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-182971	TAS	Signaling by EGFR	Signal Transduction	Signaling by Receptor Tyrosine Kinases
SQSTM1	D006528	{SQSTM1=1} => {MESH.D006528=1}	0.0218272528843156	0.979020979020979	1.46613134705593	140	23.9697481696033	MESH	Carcinoma, Hepatocellular	MESH	8878	R-HSA-9020702	Interleukin-1 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-9020702	TAS	Interleukin-1 family signaling	Immune System	Cytokine Signaling in Immune system
SQSTM1	D006528	{SQSTM1=1} => {MESH.D006528=1}	0.0218272528843156	0.979020979020979	1.46613134705593	140	23.9697481696033	MESH	Carcinoma, Hepatocellular	MESH	8878	R-HSA-209543	p75NTR recruits signalling complexes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-209543	TAS	p75NTR signals via NF-kB	Signal Transduction	Signaling by Receptor Tyrosine Kinases
SQSTM1	D006528	{SQSTM1=1} => {MESH.D006528=1}	0.0218272528843156	0.979020979020979	1.46613134705593	140	23.9697481696033	MESH	Carcinoma, Hepatocellular	MESH	8878	R-HSA-209560	NF-kB is activated and signals survival	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-209560	TAS	p75NTR signals via NF-kB	Signal Transduction	Signaling by Receptor Tyrosine Kinases
SQSTM1	D006528	{SQSTM1=1} => {MESH.D006528=1}	0.0218272528843156	0.979020979020979	1.46613134705593	140	23.9697481696033	MESH	Carcinoma, Hepatocellular	MESH	8878	R-HSA-5205685	Pink/Parkin Mediated Mitophagy	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5205685	TAS	Mitophagy	Mitophagy	Mitophagy
SQSTM1	D006528	{SQSTM1=1} => {MESH.D006528=1}	0.0218272528843156	0.979020979020979	1.46613134705593	140	23.9697481696033	MESH	Carcinoma, Hepatocellular	MESH	8878	R-HSA-205043	NRIF signals cell death from the nucleus	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-205043	TAS	Cell death signalling via NRAGE, NRIF and NADE	Signal Transduction	Signaling by Receptor Tyrosine Kinases
SREBF2	D006528	{SREBF2=1} => {MESH.D006528=1}	0.00841908325537886	0.981818181818182	1.47032029376181	54	27.1979191298181	MESH	Carcinoma, Hepatocellular	MESH	6721	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-381340	IEA	Developmental Biology	Developmental Biology	Developmental Biology
SREBF2	D006528	{SREBF2=1} => {MESH.D006528=1}	0.00841908325537886	0.981818181818182	1.47032029376181	54	27.1979191298181	MESH	Carcinoma, Hepatocellular	MESH	6721	R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1655829	TAS	Metabolism of steroids	Metabolism	Metabolism of lipids
SREBF2	D006528	{SREBF2=1} => {MESH.D006528=1}	0.00841908325537886	0.981818181818182	1.47032029376181	54	27.1979191298181	MESH	Carcinoma, Hepatocellular	MESH	6721	R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2426168	IEA	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Metabolism	Metabolism of lipids
SREBF2	D006528	{SREBF2=1} => {MESH.D006528=1}	0.00841908325537886	0.981818181818182	1.47032029376181	54	27.1979191298181	MESH	Carcinoma, Hepatocellular	MESH	6721	R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2426168	TAS	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Metabolism	Metabolism of lipids
SREBF2	D006528	{SREBF2=1} => {MESH.D006528=1}	0.00841908325537886	0.981818181818182	1.47032029376181	54	27.1979191298181	MESH	Carcinoma, Hepatocellular	MESH	6721	R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1655829	IEA	Metabolism of steroids	Metabolism	Metabolism of lipids
SREBF2	D006528	{SREBF2=1} => {MESH.D006528=1}	0.00841908325537886	0.981818181818182	1.47032029376181	54	27.1979191298181	MESH	Carcinoma, Hepatocellular	MESH	6721	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1989781	TAS	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Metabolism	Metabolism of lipids
ST3GAL1	D006528	{ST3GAL1=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	6482	R-HSA-4085001	Sialic acid metabolism	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-4085001	TAS	Synthesis of substrates in N-glycan biosythesis	Metabolism of proteins	Post-translational protein modification
ST3GAL1	D006528	{ST3GAL1=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	6482	R-HSA-2022854	Keratan sulfate biosynthesis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2022854	TAS	Keratan sulfate/keratin metabolism	Metabolism	Metabolism of carbohydrates
ST3GAL1	D006528	{ST3GAL1=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	6482	R-HSA-977068	Termination of O-glycan biosynthesis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-977068	TAS	O-linked glycosylation of mucins	Metabolism of proteins	Post-translational protein modification
TCF4	D006528	{TCF4=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	6925	R-HSA-375170	CDO in myogenesis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-375170	TAS	Myogenesis	Developmental Biology	Myogenesis
TCF4	D006528	{TCF4=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	6925	R-HSA-375170	CDO in myogenesis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-375170	IEA	Myogenesis	Developmental Biology	Myogenesis
TGFA	D006528	{TGFA=1} => {MESH.D006528=1}	0.0113813532896788	0.986486486486487	1.47731130616958	73	36.9334916864608	MESH	Carcinoma, Hepatocellular	MESH	7039	R-HSA-5694530	Cargo concentration in the ER	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5694530	TAS	ER to Golgi Anterograde Transport	Metabolism of proteins	Membrane Trafficking
TGFA	D006528	{TGFA=1} => {MESH.D006528=1}	0.0113813532896788	0.986486486486487	1.47731130616958	73	36.9334916864608	MESH	Carcinoma, Hepatocellular	MESH	7039	R-HSA-204005	COPII (Coat Protein 2) Mediated Vesicle Transport	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-204005	TAS	ER to Golgi Anterograde Transport	Metabolism of proteins	Membrane Trafficking
TGFA	D006528	{TGFA=1} => {MESH.D006528=1}	0.0113813532896788	0.986486486486487	1.47731130616958	73	36.9334916864608	MESH	Carcinoma, Hepatocellular	MESH	7039	R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8866910	TAS	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	Gene expression (Transcription)	RNA Polymerase II Transcription
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-8951936	RUNX3 regulates p14-ARF	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8951936	TAS	Transcriptional regulation by RUNX3	Gene expression (Transcription)	RNA Polymerase II Transcription
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-3642279	TGFBR2 MSI Frameshift Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3642279	TAS	Loss of Function of TGFBR2 in Cancer	Disease	Diseases of signal transduction
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-3000178	ECM proteoglycans	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3000178	IEA	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-6785807	Interleukin-4 and 13 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785807	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-168277	Influenza Virus Induced Apoptosis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-168277	TAS	Host Interactions with Influenza Factors	Disease	Infectious disease
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-3000170	Syndecan interactions	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3000170	TAS	Non-integrin membrane-ECM interactions	Extracellular matrix organization	Non-integrin membrane-ECM interactions
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-3645790	TGFBR2 Kinase Domain Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3645790	TAS	Loss of Function of TGFBR2 in Cancer	Disease	Diseases of signal transduction
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173791	TAS	Signaling by TGF-beta Receptor Complex	Signal Transduction	Signaling by TGF-beta family members
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-381340	IEA	Developmental Biology	Developmental Biology	Developmental Biology
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-5689603	UCH proteinases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689603	IEA	Deubiquitination	Metabolism of proteins	Post-translational protein modification
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3304356	TAS	Loss of Function of SMAD2/3 in Cancer	Disease	Diseases of signal transduction
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-3656532	TGFBR1 KD Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3656532	TAS	Loss of Function of TGFBR1 in Cancer	Disease	Diseases of signal transduction
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-2173788	Downregulation of TGF-beta receptor signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173788	TAS	TGF-beta receptor signaling activates SMADs	Signal Transduction	Signaling by TGF-beta family members
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-3315487	SMAD2/3 MH2 Domain Mutants in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3315487	TAS	Loss of Function of SMAD2/3 in Cancer	Disease	Diseases of signal transduction
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-8941855	RUNX3 regulates CDKN1A transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8941855	TAS	Transcriptional regulation by RUNX3	Gene expression (Transcription)	RNA Polymerase II Transcription
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-8941858	Regulation of RUNX3 expression and activity	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8941858	TAS	Transcriptional regulation by RUNX3	Gene expression (Transcription)	RNA Polymerase II Transcription
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-202733	Cell surface interactions at the vascular wall	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202733	TAS	Hemostasis	Hemostasis	Hemostasis
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-2129379	Molecules associated with elastic fibres	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2129379	TAS	Elastic fibre formation	Extracellular matrix organization	Elastic fibre formation
TGFB1	D006528	{TGFB1=1} => {MESH.D006528=1}	0.0327408793264733	0.981308411214953	1.46955688758644	210	27.4165234470908	MESH	Carcinoma, Hepatocellular	MESH	7040	R-HSA-2173789	TGF-beta receptor signaling activates SMADs	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2173789	TAS	Signaling by TGF-beta Receptor Complex	Signal Transduction	Signaling by TGF-beta family members
