lhs	rhs	rules	support	confidence	lift	count	oddsRatio	source	DiseaseName	Source	Found.identifier.Reactome	intended_target_entrez_gene_id	Entry.Uniprot	ReactomeID	Name	Species	URL	EvidenceCode	Parent.Name	Major	Minor
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	Q5STB3	R-HSA-5626978	TNFR1-mediated ceramide production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5626978	TAS	TNF signaling	Signal Transduction	Death Receptor Signalling
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	P01375	R-HSA-6783783	Interleukin-10 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6783783	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	P01375	R-HSA-6785807	Interleukin-4 and 13 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785807	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	P01375	R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5668541	TAS	Cytokine Signaling in Immune system	Immune System	Cytokine Signaling in Immune system
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	Q5STB3	R-HSA-5357786	TNFR1-induced proapoptotic signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5357786	TAS	TNF signaling	Signal Transduction	Death Receptor Signalling
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	Q5STB3	R-HSA-6783783	Interleukin-10 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6783783	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	P01375	R-HSA-5626978	TNFR1-mediated ceramide production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5626978	TAS	TNF signaling	Signal Transduction	Death Receptor Signalling
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	P01375	R-HSA-5357786	TNFR1-induced proapoptotic signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5357786	TAS	TNF signaling	Signal Transduction	Death Receptor Signalling
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	Q5STB3	R-HSA-75893	TNF signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-75893	TAS	Death Receptor Signalling	Signal Transduction	Death Receptor Signalling
TNF	D006528	{TNF=1} => {MESH.D006528=1}	0.122232616152167	0.987405541561713	1.47868763567052	784	47.523978279509	MESH	Carcinoma, Hepatocellular	MESH	P01375	7124	P01375	R-HSA-5357956	TNFR1-induced NFkappaB signaling pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5357956	TAS	TNF signaling	Signal Transduction	Death Receptor Signalling
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803207	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803207	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804116	TAS	TP53 Regulates Transcription of Cell Cycle Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-8941855	RUNX3 regulates CDKN1A transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8941855	TAS	Transcriptional regulation by RUNX3	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-69481	G2/M Checkpoints	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69481	TAS	Cell Cycle Checkpoints	Cell Cycle	Cell Cycle Checkpoints
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-2559585	Oncogene Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559585	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-69481	G2/M Checkpoints	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69481	TAS	Cell Cycle Checkpoints	Cell Cycle	Cell Cycle Checkpoints
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-139915	Activation of PUMA and translocation to mitochondria	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-139915	TAS	Activation of BH3-only proteins	Programmed Cell Death	Apoptosis
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-6804757	Regulation of TP53 Degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804757	TAS	Regulation of TP53 Expression and Degradation	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-69481	G2/M Checkpoints	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69481	TAS	Cell Cycle Checkpoints	Cell Cycle	Cell Cycle Checkpoints
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803205	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-349425	TAS	Stabilization of p53	Cell Cycle	Cell Cycle Checkpoints
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804116	TAS	TP53 Regulates Transcription of Cell Cycle Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804759	TAS	Regulation of TP53 Activity	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5693565	TAS	DNA Double Strand Break Response	DNA Repair	DNA Double-Strand Break Repair
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-983231	IEA	Hemostasis	Hemostasis	Hemostasis
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-2559585	Oncogene Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559585	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5693565	TAS	DNA Double Strand Break Response	DNA Repair	DNA Double-Strand Break Repair
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5693565	TAS	DNA Double Strand Break Response	DNA Repair	DNA Double-Strand Break Repair
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-2559580	Oxidative Stress Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559580	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-69541	Stabilization of p53	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69541	TAS	p53-Dependent G1 DNA Damage Response	Cell Cycle	Cell Cycle Checkpoints
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6796648	TAS	Transcriptional Regulation by TP53	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-6804758	Regulation of TP53 Activity through Acetylation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804758	TAS	Regulation of TP53 Activity	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559584	TAS	DNA Damage/Telomere Stress Induced Senescence	Cellular responses to external stimuli	Cellular responses to stress
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803211	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-390471	IEA	Chaperonin-mediated protein folding	Metabolism of proteins	Protein folding
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804116	TAS	TP53 Regulates Transcription of Cell Cycle Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804759	TAS	Regulation of TP53 Activity	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-111448	Activation of NOXA and translocation to mitochondria	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-111448	TAS	Activation of BH3-only proteins	Programmed Cell Death	Apoptosis
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-111448	Activation of NOXA and translocation to mitochondria	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-111448	TAS	Activation of BH3-only proteins	Programmed Cell Death	Apoptosis
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-6804758	Regulation of TP53 Activity through Acetylation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804758	TAS	Regulation of TP53 Activity	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-3232118	SUMOylation of transcription factors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3232118	TAS	SUMO E3 ligases SUMOylate target proteins	Metabolism of proteins	Post-translational protein modification
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804114	TAS	TP53 Regulates Transcription of Cell Cycle Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-349425	TAS	Stabilization of p53	Cell Cycle	Cell Cycle Checkpoints
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-5689880	Ub-specific processing proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689880	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-2559584	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559584	TAS	DNA Damage/Telomere Stress Induced Senescence	Cellular responses to external stimuli	Cellular responses to stress
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-983231	IEA	Hemostasis	Hemostasis	Hemostasis
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559586	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-5689896	Ovarian tumor domain proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689896	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803211	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-139915	Activation of PUMA and translocation to mitochondria	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-139915	TAS	Activation of BH3-only proteins	Programmed Cell Death	Apoptosis
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803207	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-8943724	Regulation of PTEN gene transcription	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8943724	TAS	PTEN Regulation	Signal Transduction	Intracellular signaling by second messengers
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804759	TAS	Regulation of TP53 Activity	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-6804758	Regulation of TP53 Activity through Acetylation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804758	TAS	Regulation of TP53 Activity	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-2559580	Oxidative Stress Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559580	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-1912408	Pre-NOTCH Transcription and Translation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1912408	TAS	Pre-NOTCH Expression and Processing	Signal Transduction	Signaling by NOTCH
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-349425	TAS	Stabilization of p53	Cell Cycle	Cell Cycle Checkpoints
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-6804757	Regulation of TP53 Degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804757	TAS	Regulation of TP53 Expression and Degradation	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-5689896	Ovarian tumor domain proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689896	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6796648	TAS	Transcriptional Regulation by TP53	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-983231	IEA	Hemostasis	Hemostasis	Hemostasis
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	H2EHT1	R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6796648	TAS	Transcriptional Regulation by TP53	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	K7PPA8	R-HSA-5628897	TP53 Regulates Metabolic Genes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5628897	TAS	Transcriptional Regulation by TP53	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-139915	Activation of PUMA and translocation to mitochondria	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-139915	TAS	Activation of BH3-only proteins	Programmed Cell Death	Apoptosis
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-5628897	TP53 Regulates Metabolic Genes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5628897	TAS	Transcriptional Regulation by TP53	Gene expression (Transcription)	RNA Polymerase II Transcription
TP53	D006528	{TP53=1} => {MESH.D006528=1}	0.0944808231992516	0.985365853658537	1.47563310421804	606	38.8581270963648	MESH	Carcinoma, Hepatocellular	MESH	P04637	7157	P04637	R-HSA-69473	G2/M DNA damage checkpoint	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69473	TAS	G2/M Checkpoints	Cell Cycle	Cell Cycle Checkpoints
